instance,m,rank,lp_obj,rho,position,aircraft_j
airland4,2,2,640.000000,2,1,1
airland4,2,2,640.000000,2,2,7
airland4,2,2,640.000000,2,3,5
airland4,2,2,640.000000,2,4,15
airland4,2,2,640.000000,2,5,18
airland4,2,2,640.000000,2,6,16
airland4,2,2,640.000000,2,7,2
airland4,2,2,640.000000,2,8,9
airland4,2,2,640.000000,2,9,13
airland4,2,2,640.000000,2,10,10
airland4,2,3,640.000000,1,1,0
airland4,2,3,640.000000,1,2,4
airland4,2,3,640.000000,1,3,8
airland4,2,3,640.000000,1,4,6
airland4,2,3,640.000000,1,5,15
airland4,2,3,640.000000,1,6,17
airland4,2,3,640.000000,1,7,14
airland4,2,3,640.000000,1,8,9
airland4,2,3,640.000000,1,9,13
airland4,2,3,640.000000,1,10,19
airland4,2,3,640.000000,2,1,1
airland4,2,3,640.000000,2,2,7
airland4,2,3,640.000000,2,3,5
airland4,2,3,640.000000,2,4,12
airland4,2,3,640.000000,2,5,11
airland4,2,3,640.000000,2,6,18
airland4,2,3,640.000000,2,7,16
airland4,2,3,640.000000,2,8,2
airland4,2,3,640.000000,2,9,3
airland4,2,3,640.000000,2,10,10
airland4,2,4,640.000000,1,1,0
airland4,2,4,640.000000,1,2,4
airland4,2,4,640.000000,1,3,7
airland4,2,4,640.000000,1,4,5
airland4,2,4,640.000000,1,5,11
airland4,2,4,640.000000,1,6,18
airland4,2,4,640.000000,1,7,14
airland4,2,4,640.000000,1,8,3
airland4,2,4,640.000000,1,9,9
airland4,2,4,640.000000,1,10,13
airland4,2,4,640.000000,2,1,1
airland4,2,4,640.000000,2,2,8
airland4,2,4,640.000000,2,3,6
airland4,2,4,640.000000,2,4,12
airland4,2,4,640.000000,2,5,15
airland4,2,4,640.000000,2,6,17
airland4,2,4,640.000000,2,7,16
airland4,2,4,640.000000,2,8,2
airland4,2,4,640.000000,2,9,10
airland4,2,4,640.000000,2,10,19
airland4,3,1,130.000000,1,1,0
airland4,3,1,130.000000,1,2,8
airland4,3,1,130.000000,1,3,6
airland4,3,1,130.000000,1,4,15
airland4,3,1,130.000000,1,5,16
airland4,3,1,130.000000,1,6,3
airland4,3,1,130.000000,1,7,10
airland4,3,1,130.000000,2,1,1
airland4,3,1,130.000000,2,2,7
airland4,3,1,130.000000,2,3,12
airland4,3,1,130.000000,2,4,18
airland4,3,1,130.000000,2,5,14
airland4,3,1,130.000000,2,6,9
airland4,3,1,130.000000,2,7,19
airland4,3,1,130.000000,3,1,4
airland4,3,1,130.000000,3,2,5
airland4,3,1,130.000000,3,3,11
airland4,3,1,130.000000,3,4,17
airland4,3,1,130.000000,3,5,2
airland4,3,1,130.000000,3,6,13
airland4,3,2,130.000000,1,1,4
airland4,3,2,130.000000,1,2,5
airland4,3,2,130.000000,1,3,12
airland4,3,2,130.000000,1,4,16
airland4,3,2,130.000000,1,5,9
airland4,3,2,130.000000,1,6,10
airland4,3,2,130.000000,1,7,19
airland4,3,2,130.000000,2,1,1
airland4,3,2,130.000000,2,2,7
airland4,3,2,130.000000,2,3,11
airland4,3,2,130.000000,2,4,17
airland4,3,2,130.000000,2,5,2
airland4,3,2,130.000000,2,6,3
airland4,3,2,130.000000,3,1,0
airland4,3,2,130.000000,3,2,8
airland4,3,2,130.000000,3,3,6
airland4,3,2,130.000000,3,4,15
airland4,3,2,130.000000,3,5,18
airland4,3,2,130.000000,3,6,14
airland4,3,2,130.000000,3,7,13
airland4,3,3,130.000000,1,1,1
airland4,3,3,130.000000,1,2,5
airland4,3,3,130.000000,1,3,15
airland4,3,3,130.000000,1,4,16
airland4,3,3,130.000000,1,5,9
airland4,3,3,130.000000,1,6,13
airland4,3,3,130.000000,2,1,0
airland4,3,3,130.000000,2,2,7
airland4,3,3,130.000000,2,3,11
airland4,3,3,130.000000,2,4,18
airland4,3,3,130.000000,2,5,14
airland4,3,3,130.000000,2,6,3
airland4,3,3,130.000000,2,7,10
airland4,3,3,130.000000,3,1,4
airland4,3,3,130.000000,3,2,8
airland4,3,3,130.000000,3,3,6
airland4,3,3,130.000000,3,4,12
airland4,3,3,130.000000,3,5,17
airland4,3,3,130.000000,3,6,2
airland4,3,3,130.000000,3,7,19
airland4,3,4,130.000000,1,1,1
airland4,3,4,130.000000,1,2,5
airland4,3,4,130.000000,1,3,12
airland4,3,4,130.000000,1,4,17
airland4,3,4,130.000000,1,5,2
airland4,3,4,130.000000,1,6,9
airland4,3,4,130.000000,1,7,10
airland4,3,4,130.000000,2,1,4
airland4,3,4,130.000000,2,2,8
airland4,3,4,130.000000,2,3,6
airland4,3,4,130.000000,2,4,15
airland4,3,4,130.000000,2,5,16
airland4,3,4,130.000000,2,6,13
airland4,3,4,130.000000,2,7,19
airland4,3,4,130.000000,3,1,0
airland4,3,4,130.000000,3,2,7
airland4,3,4,130.000000,3,3,11
airland4,3,4,130.000000,3,4,18
airland4,3,4,130.000000,3,5,14
airland4,3,4,130.000000,3,6,3
airland4,4,1,0.000000,1,1,0
airland4,4,1,0.000000,1,2,7
airland4,4,1,0.000000,1,3,11
airland4,4,1,0.000000,1,4,16
airland4,4,1,0.000000,1,5,9
airland4,4,1,0.000000,2,1,1
airland4,4,1,0.000000,2,2,5
airland4,4,1,0.000000,2,3,15
airland4,4,1,0.000000,2,4,14
airland4,4,1,0.000000,2,5,13
airland4,4,1,0.000000,3,1,4
airland4,4,1,0.000000,3,2,6
airland4,4,1,0.000000,3,3,18
airland4,4,1,0.000000,3,4,2
airland4,4,1,0.000000,3,5,10
airland4,4,1,0.000000,4,1,8
airland4,4,1,0.000000,4,2,12
airland4,4,1,0.000000,4,3,17
airland4,4,1,0.000000,4,4,3
airland4,4,1,0.000000,4,5,19
airland4,4,2,0.000000,1,1,0
airland4,4,2,0.000000,1,2,7
airland4,4,2,0.000000,1,3,15
airland4,4,2,0.000000,1,4,14
airland4,4,2,0.000000,1,5,13
airland4,4,2,0.000000,2,1,1
airland4,4,2,0.000000,2,2,5
airland4,4,2,0.000000,2,3,11
airland4,4,2,0.000000,2,4,16
airland4,4,2,0.000000,2,5,3
airland4,4,2,0.000000,2,6,19
airland4,4,2,0.000000,3,1,4
airland4,4,2,0.000000,3,2,6
airland4,4,2,0.000000,3,3,18
airland4,4,2,0.000000,3,4,2
airland4,4,2,0.000000,3,5,10
airland4,4,2,0.000000,4,1,8
airland4,4,2,0.000000,4,2,12
airland4,4,2,0.000000,4,3,17
airland4,4,2,0.000000,4,4,9
airland4,4,3,0.000000,1,1,0
airland4,4,3,0.000000,1,2,6
airland4,4,3,0.000000,1,3,12
airland4,4,3,0.000000,1,4,17
airland4,4,3,0.000000,1,5,19
airland4,4,3,0.000000,2,1,1
airland4,4,3,0.000000,2,2,7
airland4,4,3,0.000000,2,3,14
airland4,4,3,0.000000,2,4,3
airland4,4,3,0.000000,2,5,10
airland4,4,3,0.000000,3,1,4
airland4,4,3,0.000000,3,2,8
airland4,4,3,0.000000,3,3,15
airland4,4,3,0.000000,3,4,18
airland4,4,3,0.000000,3,5,2
airland4,4,3,0.000000,4,1,5
airland4,4,3,0.000000,4,2,11
airland4,4,3,0.000000,4,3,16
airland4,4,3,0.000000,4,4,9
airland4,4,3,0.000000,4,5,13
airland4,4,4,0.000000,1,1,4
airland4,4,4,0.000000,1,2,7
airland4,4,4,0.000000,1,3,15
airland4,4,4,0.000000,1,4,14
airland4,4,4,0.000000,1,5,19
airland4,4,4,0.000000,2,1,1
airland4,4,4,0.000000,2,2,6
airland4,4,4,0.000000,2,3,11
airland4,4,4,0.000000,2,4,18
airland4,4,4,0.000000,2,5,2
airland4,4,4,0.000000,2,6,3
airland4,4,4,0.000000,3,1,8
airland4,4,4,0.000000,3,2,12
airland4,4,4,0.000000,3,3,17
airland4,4,4,0.000000,3,4,9
airland4,4,4,0.000000,4,1,0
airland4,4,4,0.000000,4,2,5
airland4,4,4,0.000000,4,3,16
airland4,4,4,0.000000,4,4,13
airland4,4,4,0.000000,4,5,10
airland5,2,1,650.000000,1,1,2
airland5,2,1,650.000000,1,2,4
airland5,2,1,650.000000,1,3,6
airland5,2,1,650.000000,1,4,8
airland5,2,1,650.000000,1,5,0
airland5,2,1,650.000000,1,6,18
airland5,2,1,650.000000,1,7,12
airland5,2,1,650.000000,1,8,19
airland5,2,1,650.000000,1,9,1
airland5,2,1,650.000000,1,10,10
airland5,2,1,650.000000,1,11,15
airland5,2,1,650.000000,2,1,3
airland5,2,1,650.000000,2,2,7
airland5,2,1,650.000000,2,3,5
airland5,2,1,650.000000,2,4,9
airland5,2,1,650.000000,2,5,13
airland5,2,1,650.000000,2,6,16
airland5,2,1,650.000000,2,7,17
airland5,2,1,650.000000,2,8,11
airland5,2,1,650.000000,2,9,14
airland5,2,2,650.000000,1,1,2
airland5,2,2,650.000000,1,2,7
airland5,2,2,650.000000,1,3,6
airland5,2,2,650.000000,1,4,0
airland5,2,2,650.000000,1,5,18
airland5,2,2,650.000000,1,6,12
airland5,2,2,650.000000,1,7,19
airland5,2,2,650.000000,1,8,1
airland5,2,2,650.000000,1,9,14
airland5,2,2,650.000000,1,10,15
airland5,2,2,650.000000,2,1,3
airland5,2,2,650.000000,2,2,4
airland5,2,2,650.000000,2,3,5
airland5,2,2,650.000000,2,4,8
airland5,2,2,650.000000,2,5,9
airland5,2,2,650.000000,2,6,13
airland5,2,2,650.000000,2,7,16
airland5,2,2,650.000000,2,8,17
airland5,2,2,650.000000,2,9,11
airland5,2,2,650.000000,2,10,10
airland5,2,3,650.000000,1,1,2
airland5,2,3,650.000000,1,2,4
airland5,2,3,650.000000,1,3,6
airland5,2,3,650.000000,1,4,8
airland5,2,3,650.000000,1,5,0
airland5,2,3,650.000000,1,6,18
airland5,2,3,650.000000,1,7,12
airland5,2,3,650.000000,1,8,19
airland5,2,3,650.000000,1,9,1
airland5,2,3,650.000000,1,10,10
airland5,2,3,650.000000,1,11,15
airland5,2,3,650.000000,2,1,3
airland5,2,3,650.000000,2,2,7
airland5,2,3,650.000000,2,3,5
airland5,2,3,650.000000,2,4,9
airland5,2,3,650.000000,2,5,13
airland5,2,3,650.000000,2,6,16
airland5,2,3,650.000000,2,7,17
airland5,2,3,650.000000,2,8,11
airland5,2,3,650.000000,2,9,14
airland5,2,4,730.000000,1,1,3
airland5,2,4,730.000000,1,2,7
airland5,2,4,730.000000,1,3,5
airland5,2,4,730.000000,1,4,18
airland5,2,4,730.000000,1,5,17
airland5,2,4,730.000000,1,6,0
airland5,2,4,730.000000,1,7,11
airland5,2,4,730.000000,1,8,14
airland5,2,4,730.000000,1,9,10
airland5,2,4,730.000000,1,10,15
airland5,2,4,730.000000,2,1,2
airland5,2,4,730.000000,2,2,4
airland5,2,4,730.000000,2,3,6
airland5,2,4,730.000000,2,4,8
airland5,2,4,730.000000,2,5,9
airland5,2,4,730.000000,2,6,13
airland5,2,4,730.000000,2,7,16
airland5,2,4,730.000000,2,8,12
airland5,2,4,730.000000,2,9,19
airland5,2,4,730.000000,2,10,1
airland5,3,1,170.000000,1,1,5
airland5,3,1,170.000000,1,2,0
airland5,3,1,170.000000,1,3,17
airland5,3,1,170.000000,1,4,1
airland5,3,1,170.000000,1,5,10
airland5,3,1,170.000000,1,6,15
airland5,3,1,170.000000,2,1,2
airland5,3,1,170.000000,2,2,4
airland5,3,1,170.000000,2,3,6
airland5,3,1,170.000000,2,4,9
airland5,3,1,170.000000,2,5,18
airland5,3,1,170.000000,2,6,12
airland5,3,1,170.000000,2,7,19
airland5,3,1,170.000000,3,1,3
airland5,3,1,170.000000,3,2,7
airland5,3,1,170.000000,3,3,8
airland5,3,1,170.000000,3,4,13
airland5,3,1,170.000000,3,5,16
airland5,3,1,170.000000,3,6,11
airland5,3,1,170.000000,3,7,14
airland5,3,2,170.000000,1,1,5
airland5,3,2,170.000000,1,2,0
airland5,3,2,170.000000,1,3,17
airland5,3,2,170.000000,1,4,19
airland5,3,2,170.000000,1,5,1
airland5,3,2,170.000000,1,6,11
airland5,3,2,170.000000,1,7,10
airland5,3,2,170.000000,2,1,2
airland5,3,2,170.000000,2,2,4
airland5,3,2,170.000000,2,3,6
airland5,3,2,170.000000,2,4,9
airland5,3,2,170.000000,2,5,13
airland5,3,2,170.000000,2,6,16
airland5,3,2,170.000000,2,7,14
airland5,3,2,170.000000,3,1,3
airland5,3,2,170.000000,3,2,7
airland5,3,2,170.000000,3,3,8
airland5,3,2,170.000000,3,4,18
airland5,3,2,170.000000,3,5,12
airland5,3,2,170.000000,3,6,15
airland5,3,3,170.000000,1,1,3
airland5,3,3,170.000000,1,2,4
airland5,3,3,170.000000,1,3,5
airland5,3,3,170.000000,1,4,0
airland5,3,3,170.000000,1,5,17
airland5,3,3,170.000000,1,6,11
airland5,3,3,170.000000,1,7,10
airland5,3,3,170.000000,2,1,6
airland5,3,3,170.000000,2,2,9
airland5,3,3,170.000000,2,3,13
airland5,3,3,170.000000,2,4,16
airland5,3,3,170.000000,2,5,19
airland5,3,3,170.000000,2,6,14
airland5,3,3,170.000000,2,7,15
airland5,3,3,170.000000,3,1,2
airland5,3,3,170.000000,3,2,7
airland5,3,3,170.000000,3,3,8
airland5,3,3,170.000000,3,4,18
airland5,3,3,170.000000,3,5,12
airland5,3,3,170.000000,3,6,1
airland5,3,4,170.000000,1,1,7
airland5,3,4,170.000000,1,2,8
airland5,3,4,170.000000,1,3,0
airland5,3,4,170.000000,1,4,17
airland5,3,4,170.000000,1,5,1
airland5,3,4,170.000000,1,6,10
airland5,3,4,170.000000,1,7,15
airland5,3,4,170.000000,2,1,3
airland5,3,4,170.000000,2,2,4
airland5,3,4,170.000000,2,3,5
airland5,3,4,170.000000,2,4,13
airland5,3,4,170.000000,2,5,16
airland5,3,4,170.000000,2,6,19
airland5,3,4,170.000000,2,7,11
airland5,3,4,170.000000,3,1,2
airland5,3,4,170.000000,3,2,6
airland5,3,4,170.000000,3,3,9
airland5,3,4,170.000000,3,4,18
airland5,3,4,170.000000,3,5,12
airland5,3,4,170.000000,3,6,14
airland5,4,1,0.000000,1,1,2
airland5,4,1,0.000000,1,2,5
airland5,4,1,0.000000,1,3,13
airland5,4,1,0.000000,1,4,12
airland5,4,1,0.000000,1,5,11
airland5,4,1,0.000000,2,1,3
airland5,4,1,0.000000,2,2,6
airland5,4,1,0.000000,2,3,18
airland5,4,1,0.000000,2,4,17
airland5,4,1,0.000000,2,5,14
airland5,4,1,0.000000,3,1,4
airland5,4,1,0.000000,3,2,8
airland5,4,1,0.000000,3,3,0
airland5,4,1,0.000000,3,4,19
airland5,4,1,0.000000,3,5,10
airland5,4,1,0.000000,4,1,7
airland5,4,1,0.000000,4,2,9
airland5,4,1,0.000000,4,3,16
airland5,4,1,0.000000,4,4,1
airland5,4,1,0.000000,4,5,15
airland5,4,2,0.000000,1,1,2
airland5,4,2,0.000000,1,2,4
airland5,4,2,0.000000,1,3,8
airland5,4,2,0.000000,1,4,16
airland5,4,2,0.000000,1,5,19
airland5,4,2,0.000000,2,1,3
airland5,4,2,0.000000,2,2,6
airland5,4,2,0.000000,2,3,13
airland5,4,2,0.000000,2,4,17
airland5,4,2,0.000000,2,5,15
airland5,4,2,0.000000,3,1,7
airland5,4,2,0.000000,3,2,9
airland5,4,2,0.000000,3,3,18
airland5,4,2,0.000000,3,4,12
airland5,4,2,0.000000,4,1,5
airland5,4,2,0.000000,4,2,0
airland5,4,2,0.000000,4,3,1
airland5,4,2,0.000000,4,4,11
airland5,4,2,0.000000,4,5,14
airland5,4,2,0.000000,4,6,10
airland5,4,3,0.000000,1,1,2
airland5,4,3,0.000000,1,2,5
airland5,4,3,0.000000,1,3,17
airland5,4,3,0.000000,1,4,14
airland5,4,3,0.000000,1,5,10
airland5,4,3,0.000000,2,1,6
airland5,4,3,0.000000,2,2,18
airland5,4,3,0.000000,2,3,12
airland5,4,3,0.000000,2,4,1
airland5,4,3,0.000000,2,5,15
airland5,4,3,0.000000,3,1,3
airland5,4,3,0.000000,3,2,7
airland5,4,3,0.000000,3,3,0
airland5,4,3,0.000000,3,4,19
airland5,4,3,0.000000,3,5,11
airland5,4,3,0.000000,4,1,4
airland5,4,3,0.000000,4,2,8
airland5,4,3,0.000000,4,3,9
airland5,4,3,0.000000,4,4,13
airland5,4,3,0.000000,4,5,16
airland5,4,4,0.000000,1,1,2
airland5,4,4,0.000000,1,2,5
airland5,4,4,0.000000,1,3,0
airland5,4,4,0.000000,1,4,14
airland5,4,4,0.000000,1,5,15
airland5,4,4,0.000000,2,1,3
airland5,4,4,0.000000,2,2,6
airland5,4,4,0.000000,2,3,17
airland5,4,4,0.000000,2,4,11
airland5,4,4,0.000000,3,1,4
airland5,4,4,0.000000,3,2,8
airland5,4,4,0.000000,3,3,18
airland5,4,4,0.000000,3,4,12
airland5,4,4,0.000000,3,5,19
airland5,4,4,0.000000,3,6,10
airland5,4,4,0.000000,4,1,7
airland5,4,4,0.000000,4,2,9
airland5,4,4,0.000000,4,3,13
airland5,4,4,0.000000,4,4,16
airland5,4,4,0.000000,4,5,1
airland6,2,1,554.000000,1,1,1
airland6,2,1,554.000000,1,2,2
airland6,2,1,554.000000,1,3,4
airland6,2,1,554.000000,1,4,6
airland6,2,1,554.000000,1,5,8
airland6,2,1,554.000000,1,6,9
airland6,2,1,554.000000,1,7,12
airland6,2,1,554.000000,1,8,15
airland6,2,1,554.000000,1,9,13
airland6,2,1,554.000000,1,10,19
airland6,2,1,554.000000,1,11,22
airland6,2,1,554.000000,1,12,24
airland6,2,1,554.000000,1,13,26
airland6,2,1,554.000000,1,14,28
airland6,2,1,554.000000,2,1,0
airland6,2,1,554.000000,2,2,3
airland6,2,1,554.000000,2,3,5
airland6,2,1,554.000000,2,4,7
airland6,2,1,554.000000,2,5,10
airland6,2,1,554.000000,2,6,11
airland6,2,1,554.000000,2,7,14
airland6,2,1,554.000000,2,8,16
airland6,2,1,554.000000,2,9,17
airland6,2,1,554.000000,2,10,18
airland6,2,1,554.000000,2,11,20
airland6,2,1,554.000000,2,12,21
airland6,2,1,554.000000,2,13,23
airland6,2,1,554.000000,2,14,25
airland6,2,1,554.000000,2,15,27
airland6,2,1,554.000000,2,16,29
airland6,2,2,554.000000,1,1,1
airland6,2,2,554.000000,1,2,2
airland6,2,2,554.000000,1,3,4
airland6,2,2,554.000000,1,4,6
airland6,2,2,554.000000,1,5,8
airland6,2,2,554.000000,1,6,9
airland6,2,2,554.000000,1,7,12
airland6,2,2,554.000000,1,8,15
airland6,2,2,554.000000,1,9,13
airland6,2,2,554.000000,1,10,19
airland6,2,2,554.000000,1,11,20
airland6,2,2,554.000000,1,12,21
airland6,2,2,554.000000,1,13,23
airland6,2,2,554.000000,1,14,25
airland6,2,2,554.000000,1,15,27
airland6,2,2,554.000000,1,16,29
airland6,2,2,554.000000,2,1,0
airland6,2,2,554.000000,2,2,3
airland6,2,2,554.000000,2,3,5
airland6,2,2,554.000000,2,4,7
airland6,2,2,554.000000,2,5,10
airland6,2,2,554.000000,2,6,11
airland6,2,2,554.000000,2,7,14
airland6,2,2,554.000000,2,8,16
airland6,2,2,554.000000,2,9,17
airland6,2,2,554.000000,2,10,18
airland6,2,2,554.000000,2,11,22
airland6,2,2,554.000000,2,12,24
airland6,2,2,554.000000,2,13,26
airland6,2,2,554.000000,2,14,28
airland6,2,3,554.000000,1,1,0
airland6,2,3,554.000000,1,2,3
airland6,2,3,554.000000,1,3,5
airland6,2,3,554.000000,1,4,7
airland6,2,3,554.000000,1,5,10
airland6,2,3,554.000000,1,6,11
airland6,2,3,554.000000,1,7,14
airland6,2,3,554.000000,1,8,16
airland6,2,3,554.000000,1,9,19
airland6,2,3,554.000000,1,10,20
airland6,2,3,554.000000,1,11,21
airland6,2,3,554.000000,1,12,24
airland6,2,3,554.000000,1,13,26
airland6,2,3,554.000000,1,14,28
airland6,2,3,554.000000,2,1,1
airland6,2,3,554.000000,2,2,2
airland6,2,3,554.000000,2,3,4
airland6,2,3,554.000000,2,4,6
airland6,2,3,554.000000,2,5,8
airland6,2,3,554.000000,2,6,9
airland6,2,3,554.000000,2,7,12
airland6,2,3,554.000000,2,8,15
airland6,2,3,554.000000,2,9,13
airland6,2,3,554.000000,2,10,17
airland6,2,3,554.000000,2,11,18
airland6,2,3,554.000000,2,12,22
airland6,2,3,554.000000,2,13,23
airland6,2,3,554.000000,2,14,25
airland6,2,3,554.000000,2,15,27
airland6,2,3,554.000000,2,16,29
airland6,3,1,0.000000,1,1,0
airland6,3,1,0.000000,1,2,3
airland6,3,1,0.000000,1,3,6
airland6,3,1,0.000000,1,4,9
airland6,3,1,0.000000,1,5,12
airland6,3,1,0.000000,1,6,15
airland6,3,1,0.000000,1,7,18
airland6,3,1,0.000000,1,8,21
airland6,3,1,0.000000,1,9,24
airland6,3,1,0.000000,1,10,27
airland6,3,1,0.000000,2,1,1
airland6,3,1,0.000000,2,2,4
airland6,3,1,0.000000,2,3,7
airland6,3,1,0.000000,2,4,10
airland6,3,1,0.000000,2,5,13
airland6,3,1,0.000000,2,6,16
airland6,3,1,0.000000,2,7,19
airland6,3,1,0.000000,2,8,22
airland6,3,1,0.000000,2,9,25
airland6,3,1,0.000000,2,10,28
airland6,3,1,0.000000,3,1,2
airland6,3,1,0.000000,3,2,5
airland6,3,1,0.000000,3,3,8
airland6,3,1,0.000000,3,4,11
airland6,3,1,0.000000,3,5,14
airland6,3,1,0.000000,3,6,17
airland6,3,1,0.000000,3,7,20
airland6,3,1,0.000000,3,8,23
airland6,3,1,0.000000,3,9,26
airland6,3,1,0.000000,3,10,29
airland6,3,2,0.000000,1,1,3
airland6,3,2,0.000000,1,2,6
airland6,3,2,0.000000,1,3,8
airland6,3,2,0.000000,1,4,11
airland6,3,2,0.000000,1,5,14
airland6,3,2,0.000000,1,6,16
airland6,3,2,0.000000,1,7,18
airland6,3,2,0.000000,1,8,21
airland6,3,2,0.000000,1,9,24
airland6,3,2,0.000000,1,10,29
airland6,3,2,0.000000,2,1,1
airland6,3,2,0.000000,2,2,4
airland6,3,2,0.000000,2,3,9
airland6,3,2,0.000000,2,4,12
airland6,3,2,0.000000,2,5,15
airland6,3,2,0.000000,2,6,19
airland6,3,2,0.000000,2,7,22
airland6,3,2,0.000000,2,8,23
airland6,3,2,0.000000,2,9,26
airland6,3,2,0.000000,2,10,28
airland6,3,2,0.000000,3,1,0
airland6,3,2,0.000000,3,2,2
airland6,3,2,0.000000,3,3,5
airland6,3,2,0.000000,3,4,7
airland6,3,2,0.000000,3,5,10
airland6,3,2,0.000000,3,6,13
airland6,3,2,0.000000,3,7,17
airland6,3,2,0.000000,3,8,20
airland6,3,2,0.000000,3,9,25
airland6,3,2,0.000000,3,10,27
airland6,3,3,0.000000,1,1,0
airland6,3,3,0.000000,1,2,2
airland6,3,3,0.000000,1,3,7
airland6,3,3,0.000000,1,4,10
airland6,3,3,0.000000,1,5,11
airland6,3,3,0.000000,1,6,14
airland6,3,3,0.000000,1,7,16
airland6,3,3,0.000000,1,8,17
airland6,3,3,0.000000,1,9,20
airland6,3,3,0.000000,1,10,24
airland6,3,3,0.000000,2,1,1
airland6,3,3,0.000000,2,2,4
airland6,3,3,0.000000,2,3,8
airland6,3,3,0.000000,2,4,12
airland6,3,3,0.000000,2,5,15
airland6,3,3,0.000000,2,6,18
airland6,3,3,0.000000,2,7,22
airland6,3,3,0.000000,2,8,27
airland6,3,3,0.000000,2,9,29
airland6,3,3,0.000000,3,1,3
airland6,3,3,0.000000,3,2,5
airland6,3,3,0.000000,3,3,6
airland6,3,3,0.000000,3,4,9
airland6,3,3,0.000000,3,5,13
airland6,3,3,0.000000,3,6,19
airland6,3,3,0.000000,3,7,21
airland6,3,3,0.000000,3,8,23
airland6,3,3,0.000000,3,9,25
airland6,3,3,0.000000,3,10,26
airland6,3,3,0.000000,3,11,28
airland6,3,4,0.000000,1,1,1
airland6,3,4,0.000000,1,2,4
airland6,3,4,0.000000,1,3,7
airland6,3,4,0.000000,1,4,10
airland6,3,4,0.000000,1,5,13
airland6,3,4,0.000000,1,6,16
airland6,3,4,0.000000,1,7,19
airland6,3,4,0.000000,1,8,22
airland6,3,4,0.000000,1,9,25
airland6,3,4,0.000000,1,10,28
airland6,3,4,0.000000,2,1,0
airland6,3,4,0.000000,2,2,2
airland6,3,4,0.000000,2,3,5
airland6,3,4,0.000000,2,4,8
airland6,3,4,0.000000,2,5,11
airland6,3,4,0.000000,2,6,14
airland6,3,4,0.000000,2,7,17
airland6,3,4,0.000000,2,8,20
airland6,3,4,0.000000,2,9,23
airland6,3,4,0.000000,2,10,26
airland6,3,4,0.000000,2,11,29
airland6,3,4,0.000000,3,1,3
airland6,3,4,0.000000,3,2,6
airland6,3,4,0.000000,3,3,9
airland6,3,4,0.000000,3,4,12
airland6,3,4,0.000000,3,5,15
airland6,3,4,0.000000,3,6,18
airland6,3,4,0.000000,3,7,21
airland6,3,4,0.000000,3,8,24
airland6,3,4,0.000000,3,9,27
airland7,2,1,0.000000,1,1,0
airland7,2,1,0.000000,1,2,1
airland7,2,1,0.000000,1,3,3
airland7,2,1,0.000000,1,4,5
airland7,2,1,0.000000,1,5,7
airland7,2,1,0.000000,1,6,9
airland7,2,1,0.000000,1,7,11
airland7,2,1,0.000000,1,8,13
airland7,2,1,0.000000,1,9,15
airland7,2,1,0.000000,1,10,17
airland7,2,1,0.000000,1,11,19
airland7,2,1,0.000000,1,12,21
airland7,2,1,0.000000,1,13,23
airland7,2,1,0.000000,1,14,25
airland7,2,1,0.000000,1,15,27
airland7,2,1,0.000000,1,16,29
airland7,2,1,0.000000,1,17,31
airland7,2,1,0.000000,1,18,33
airland7,2,1,0.000000,1,19,35
airland7,2,1,0.000000,1,20,37
airland7,2,1,0.000000,1,21,39
airland7,2,1,0.000000,1,22,41
airland7,2,1,0.000000,1,23,43
airland7,2,1,0.000000,2,1,2
airland7,2,1,0.000000,2,2,4
airland7,2,1,0.000000,2,3,6
airland7,2,1,0.000000,2,4,8
airland7,2,1,0.000000,2,5,10
airland7,2,1,0.000000,2,6,12
airland7,2,1,0.000000,2,7,14
airland7,2,1,0.000000,2,8,16
airland7,2,1,0.000000,2,9,18
airland7,2,1,0.000000,2,10,20
airland7,2,1,0.000000,2,11,22
airland7,2,1,0.000000,2,12,24
airland7,2,1,0.000000,2,13,26
airland7,2,1,0.000000,2,14,28
airland7,2,1,0.000000,2,15,30
airland7,2,1,0.000000,2,16,32
airland7,2,1,0.000000,2,17,34
airland7,2,1,0.000000,2,18,36
airland7,2,1,0.000000,2,19,38
airland7,2,1,0.000000,2,20,40
airland7,2,1,0.000000,2,21,42
airland7,2,2,0.000000,1,1,0
airland7,2,2,0.000000,1,2,2
airland7,2,2,0.000000,1,3,4
airland7,2,2,0.000000,1,4,6
airland7,2,2,0.000000,1,5,8
airland7,2,2,0.000000,1,6,10
airland7,2,2,0.000000,1,7,12
airland7,2,2,0.000000,1,8,14
airland7,2,2,0.000000,1,9,16
airland7,2,2,0.000000,1,10,18
airland7,2,2,0.000000,1,11,20
airland7,2,2,0.000000,1,12,22
airland7,2,2,0.000000,1,13,24
airland7,2,2,0.000000,1,14,26
airland7,2,2,0.000000,1,15,28
airland7,2,2,0.000000,1,16,30
airland7,2,2,0.000000,1,17,32
airland7,2,2,0.000000,1,18,34
airland7,2,2,0.000000,1,19,36
airland7,2,2,0.000000,1,20,38
airland7,2,2,0.000000,1,21,40
airland7,2,2,0.000000,1,22,42
airland7,2,2,0.000000,2,1,1
airland7,2,2,0.000000,2,2,3
airland7,2,2,0.000000,2,3,5
airland7,2,2,0.000000,2,4,7
airland7,2,2,0.000000,2,5,9
airland7,2,2,0.000000,2,6,11
airland7,2,2,0.000000,2,7,13
airland7,2,2,0.000000,2,8,15
airland7,2,2,0.000000,2,9,17
